4,1.000000e+000
8,1.000000e+000
12,1.000000e+000
16,1.000000e+000
20,9.712074e-001
24,9.084116e-001
28,8.359044e-001
32,8.017845e-001
36,7.814110e-001
40,7.666865e-001
44,7.550130e-001
48,7.453540e-001
52,7.371432e-001
56,7.300286e-001
60,7.237748e-001
64,7.182161e-001
68,7.132305e-001
72,7.087246e-001
76,7.046249e-001
80,7.008721e-001
84,6.974173e-001
88,6.942201e-001
92,6.912461e-001
96,6.884660e-001
100,6.858549e-001
104,6.833912e-001
108,6.810564e-001
112,6.788342e-001
116,6.767107e-001
120,6.746736e-001
124,6.727124e-001
128,6.708179e-001
132,6.689821e-001
136,6.671982e-001
140,6.654603e-001
144,6.637634e-001
148,6.621033e-001
152,6.604763e-001
156,6.588796e-001
160,6.573109e-001
164,6.557682e-001
168,6.542500e-001
172,6.527554e-001
176,6.512834e-001
180,6.498337e-001
184,6.484060e-001
188,6.470001e-001
192,6.456162e-001
196,6.442544e-001
200,6.429150e-001
204,6.415984e-001
208,6.403050e-001
212,6.390350e-001
216,6.377890e-001
220,6.365672e-001
224,6.353701e-001
228,6.341979e-001
232,6.330509e-001
236,6.319292e-001
240,6.308332e-001
244,6.297627e-001
248,6.287178e-001
252,6.276986e-001
256,6.267048e-001
260,6.257364e-001
264,6.247931e-001
268,6.238746e-001
272,6.229806e-001
276,6.221108e-001
280,6.212647e-001
284,6.204419e-001
288,6.196418e-001
292,6.188641e-001
296,6.181081e-001
300,6.173733e-001
304,6.166592e-001
308,6.159651e-001
312,6.152905e-001
316,6.146349e-001
320,6.139975e-001
324,6.133780e-001
328,6.127756e-001
332,6.121900e-001
336,6.116204e-001
340,6.110665e-001
344,6.105276e-001
348,6.100034e-001
352,6.094933e-001
356,6.089970e-001
360,6.085139e-001
364,6.080437e-001
368,6.075859e-001
372,6.071403e-001
376,6.067065e-001
380,6.062842e-001
384,6.058730e-001
388,6.054726e-001
392,6.050829e-001
396,6.047035e-001
400,6.043342e-001
404,6.039748e-001
408,6.036251e-001
412,6.032848e-001
416,6.029539e-001
420,6.026320e-001
424,6.023191e-001
428,6.020151e-001
432,6.017196e-001
436,6.014327e-001
440,6.011542e-001
444,6.008839e-001
448,6.006218e-001
452,6.003676e-001
456,6.001214e-001
460,5.998829e-001
464,5.996522e-001
468,5.994290e-001
472,5.992133e-001
476,5.990049e-001
480,5.988038e-001
484,5.986099e-001
488,5.984231e-001
492,5.982432e-001
496,5.980701e-001
500,5.979039e-001
504,5.977443e-001
508,5.975912e-001
512,5.974447e-001
516,5.973044e-001
520,5.971705e-001
524,5.970427e-001
528,5.969210e-001
532,5.968052e-001
536,5.966952e-001
540,5.965910e-001
544,5.964925e-001
548,5.963995e-001
552,5.963119e-001
556,5.962296e-001
560,5.961526e-001
564,5.960806e-001
568,5.960137e-001
572,5.959517e-001
576,5.958945e-001
580,5.958420e-001
584,5.957941e-001
588,5.957506e-001
592,5.957116e-001
596,5.956768e-001
600,5.956462e-001
604,5.956197e-001
608,5.955972e-001
612,5.955785e-001
616,5.955637e-001
620,5.955525e-001
624,5.955449e-001
628,5.955407e-001
632,5.955400e-001
636,5.955426e-001
640,5.955484e-001
644,5.955573e-001
648,5.955692e-001
652,5.955841e-001
656,5.956018e-001
660,5.956223e-001
664,5.956455e-001
668,5.956713e-001
672,5.956996e-001
676,5.957303e-001
680,5.957634e-001
684,5.957987e-001
688,5.958363e-001
692,5.958760e-001
696,5.959178e-001
700,5.959615e-001
704,5.960071e-001
708,5.960546e-001
712,5.961039e-001
716,5.961549e-001
720,5.962075e-001
724,5.962617e-001
728,5.963175e-001
732,5.963747e-001
736,5.964333e-001
740,5.964932e-001
744,5.965544e-001
748,5.966169e-001
752,5.966805e-001
756,5.967453e-001
760,5.968111e-001
764,5.968779e-001
768,5.969458e-001
772,5.970145e-001
776,5.970842e-001
780,5.971546e-001
784,5.972259e-001
788,5.972979e-001
792,5.973706e-001
796,5.974440e-001
800,5.975180e-001
